,Movie Id,Title,Tagword,description,totaltweets,retweetcount,text,hashtags
0,6,Shanghai Triad (Yao a yao yao dao waipo qiao) ,#shanghaitriad,"Film Lover & Author! Bylines: @FilmsInReview @GeekVibesNation Co-Host @Humanoids frm the Deep Dive
Author of Ultimate Guide to Strange Cinema He/She/They",32583,1,#374. Shanghai Triad (1995): A slow burn crime thriller from Zhang Yimou that unfolds in a really interesting way. Seems like a lot of things are happening beneath the serene surface. Look forward to revisiting #ShanghaiTriad #2021FilmDiary #FilmTwitter https://t.co/7fJq0UkCPm,[]
1,6,Shanghai Triad (Yao a yao yao dao waipo qiao) ,#shanghaitriad,Nashville-based Marketing Manager & film lover. Reviewer for @GeekVibesNation. Member of @mcfca615. Co-Host of @homedancepod,4638,1,#374. Shanghai Triad (1995): A slow burn crime thriller from Zhang Yimou that unfolds in a really interesting way. Seems like a lot of things are happening beneath the serene surface. Look forward to revisiting #ShanghaiTriad #2021FilmDiary #FilmTwitter https://t.co/7fJq0UkCPm,"['ShanghaiTriad', '2021FilmDiary', 'FilmTwitter']"
